위반구분,위반일시,위반장소,과태료부과일자,데이터기준일자
주정차 금지구역,2024-12-03 15:21,대산초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:05,운암초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:38,동천동회전교차로1,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:42,노원한신더휴 동문,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 08:11,동변공원 사거리,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 08:06,오페라 클래시아,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:48,오페라 클래시아,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:37,관천초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:13,교동초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:11,오페라트루엘시민의숲,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:12,대구은행 복현지점,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:10,북부초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 08:41,동평초등학교네거리,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 16:51,북구청역 푸르지오,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:12,무지개공영주차장 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 09:29,오페라스위첸 교통섬,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:11,노원한신더휴 동문,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 09:28,칠성시장 화재(소방),2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:48,오페라트루엘시민의숲,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 16:38,힐스테이트대구역 2,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:46,동천동회전교차로1,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 09:32,새동산산부인과,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:45,사수초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:38,북부초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:04,침산 화성파크드림,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:33,교동초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:38,오페라스위첸 교통섬,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:05,노원한신더휴 남문,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 09:47,팔달신시장 오내과,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:38,산격동 엑스코 동문,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:49,새동산산부인과,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 08:19,오페라트루엘시민의숲,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:10,오페라트루엘시민의숲,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:05,대학로 파리바게트 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:17,산격동 엑스코 동문,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 09:14,경진초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:04,삼영초등학교,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 16:01,침산동 본죽,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:34,침산동 본죽,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:27,NC아울렛 앞 사거리,2024-12-04,2025-01-01
도로모퉁이,2024-11-29 02:53,동천동 900-1 부근,2025-01-13,2025-01-01
횡단보도,2024-11-29 15:02,구암동 653-4 부근,2024-12-05,2025-01-01
도로모퉁이,2024-12-03 05:15,동변동 690 부근,2024-12-10,2025-01-01
횡단보도,2024-12-01 13:41,동천동 954-6 부근,2024-12-09,2025-01-01
보도(인도)위,2024-12-02 14:04,칠성동1가 328-1 부근,2024-12-09,2025-01-01
횡단보도,2024-11-29 15:04,구암동 653-4 부근,2024-12-05,2025-01-01
보도(인도)위,2024-11-29 18:46,산격동 1741 부근,2024-12-05,2025-01-01
횡단보도,2024-12-02 15:57,침산동 1762 부근,2024-12-09,2025-01-01
도로모퉁이,2024-12-02 14:07,침산동 133-40 부근,2024-12-09,2025-01-01
소화전앞,2024-12-02 11:57,태전동 975 부근,2024-12-09,2025-01-01
횡단보도,2024-11-29 03:25,학정동 945-23 부근,2025-01-13,2025-01-01
보도(인도)위,2024-12-01 23:18,복현동 404-1 부근,2024-12-09,2025-01-01
도로모퉁이,2024-11-29 03:21,학정동 945-23 부근,2024-12-05,2025-01-01
도로모퉁이,2024-11-29 03:39,학정동 946-4 부근,2024-12-05,2025-01-01
보도(인도)위,2024-12-01 18:17,산격동 1497-7 부근,2024-12-09,2025-01-01
보도(인도)위,2024-12-01 14:48,산격동 1497-7 부근,2024-12-09,2025-01-01
보도(인도)위,2024-12-01 14:44,산격동 1430-25 부근,2024-12-09,2025-01-01
도로모퉁이,2024-11-30 09:53, 침산동 260-2 부근,2024-12-05,2025-01-01
소화전앞,2024-12-01 11:24, 매천동 690 부근,2024-12-09,2025-01-01
횡단보도,2024-11-29 17:43,매천동 719 부근,2024-12-05,2025-01-01
도로모퉁이,2024-11-30 08:34,칠성동2가 355-11 부근,2024-12-05,2025-01-01
소화전앞,2024-11-29 19:47, 구암동 712 부근,2024-12-05,2025-01-01
보도(인도)위,2024-12-01 19:21,고성동1가 113-54 부근,2024-12-09,2025-01-01
횡단보도,2024-11-29 19:45,구암동 653-4 부근,2025-01-13,2025-01-01
소화전앞,2024-11-30 09:18,서변동 1756-7 부근,2024-12-05,2025-01-01
주정차 금지구역,2024-12-03 10:03,노원동3가 팔달로 53,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 16:58,복현동 동북로 288,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:09,팔달동 130-1,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:43,복현동 동북로 288,2024-12-04,2025-01-01
횡단보도,2024-11-30 09:33,칠성동1가 276-110 부근,2024-12-05,2025-01-01
도로모퉁이,2024-11-29 22:53,동천동 929-11 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-30 09:38,칠성동1가 163-1 부근,2024-12-05,2025-01-01
소화전앞,2024-11-29 10:54,구암동 780-11 부근,2024-12-05,2025-01-01
소화전앞,2024-11-29 10:57,구암동 780-11 부근,2025-01-02,2025-01-01
횡단보도,2024-11-30 19:27, 검단동 1024-3 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-29 15:56,침산동 133-40 부근,2024-12-05,2025-01-01
도로모퉁이,2024-12-04 00:44,서변동 1795 부근,2024-12-10,2025-01-01
소화전앞,2024-11-29 16:02,침산동 118-22 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-29 16:12,산격동 1718 부근,2025-01-13,2025-01-01
횡단보도,2024-11-29 12:00,동천동 962-4 부근,2024-12-05,2025-01-01
도로모퉁이,2024-11-29 11:00,산격동 산 18-2 부근,2024-12-05,2025-01-01
횡단보도,2024-12-02 16:22,노원동1가 530 부근,2024-12-09,2025-01-01
보도(인도)위,2024-12-02 15:47,산격동 1626 부근,2024-12-09,2025-01-01
소화전앞,2024-12-02 22:00,침산동 1762 부근,2024-12-09,2025-01-01
도로모퉁이,2024-12-02 12:49,구암동 714 부근,2024-12-09,2025-01-01
보도(인도)위,2024-11-28 17:35,산격동 1767 부근,2024-12-04,2025-01-01
소화전앞,2024-11-29 19:52,국우동 613-1 부근,2024-12-05,2025-01-01
보도(인도)위,2024-12-02 20:47,침산동 103-6 부근,2024-12-09,2025-01-01
버스정류장,2024-12-04 05:28, 관음동 1260 부근,2024-12-10,2025-01-01
도로모퉁이,2024-11-29 19:20,구암동 800-19 부근,2024-12-05,2025-01-01
소화전앞,2024-11-30 02:26, 학정동 943-3 부근,2024-12-05,2025-01-01
횡단보도,2024-12-02 13:20,산격동 1444-1 부근,2024-12-09,2025-01-01
도로모퉁이,2024-11-29 21:31,산격동 1428-17 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-30 19:01,금호동 798 부근,2024-12-05,2025-01-01
도로모퉁이,2024-12-04 05:43, 산격동 1437-172 부근,2024-12-10,2025-01-01
주정차 금지구역,2024-12-02 19:04,대현동 536 부근,2024-12-27,2025-01-01
횡단보도,2024-11-30 19:07,사수동 964 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-29 21:29,산격동 1437-171 부근,2025-01-13,2025-01-01
도로모퉁이,2024-12-04 04:52,학정동 953-23 부근,2024-12-10,2025-01-01
보도(인도)위,2024-12-02 11:41,산격동 1743 부근,2024-12-09,2025-01-01
횡단보도,2024-12-03 16:37,사수동 961 부근,2024-12-10,2025-01-01
횡단보도,2024-11-28 18:05,복현동 209-1 부근,2025-01-13,2025-01-01
도로모퉁이,2024-12-03 16:33,사수동 956 부근,2024-12-10,2025-01-01
주정차 금지구역,2024-12-03 11:49,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:47,국우동 295-1 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:30,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:53,국우동 도남중앙로9길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:53,국우동 도남중앙로9길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:27,구암동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 12:02,산격동 동북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:17,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:40,칠성동2가 칠성남로22길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:18,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:23,태전동 칠곡중앙대로 부근,2024-12-04,2025-01-01
소화전앞,2024-12-03 15:26,구암동 구암로65길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:48,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:02,매천동 매전로4길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:50,산격동 유통단지로8길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:34,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:18,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:32,동천동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:32,침산동 침산로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:30,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:44,침산동 침산로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:20,노원동1가 원대로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:52,동천동 팔거천동로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:49,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:48,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:35,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:27,연경동 연경지묘로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:45,매천동 매천로18길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:53,동천동 동암로12길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:10,칠성동1가 칠성가구시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:53,국우동 도남중앙로7길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:27,구암동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:18,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:34,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:13,칠성동1가 칠성남로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:18,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:16,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:49,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:51,침산동 성북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:26,침산동 침산로22길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:55,동천동 동암로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:56,산격동 유통단지로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:42,칠성동2가 칠성남로26길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:56,산격동 유통단지로 부근,2024-12-30,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로 부근,2025-01-06,2025-01-01
주정차 금지구역,2024-12-03 14:25,읍내동 구암로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:27,칠성동2가 침산로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로12길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:00,칠성동2가 중앙대로106길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,읍내동 1234-159 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:34,침산동 성북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로12길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:43,침산동 성북로9길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:07,산격동 동북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:27,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:55,동천동 동암로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:28,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:27,구암동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:37,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:32,동천동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:45,침산동 침산로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:26,침산동 침산로22길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:40,칠성동2가 칠성남로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:49,침산동 성북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:41,칠성동2가 칠성남로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:37,팔달동 매천로2길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:31,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:48,국우동 295-1 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:00,칠성동2가 중앙대로106길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:57,국우동 43-3 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:19,산격동 대학로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:32,동천동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:34,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:34,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:07,산격동 동북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로12길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 17:00,칠성동2가 중앙대로106길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:32,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:30,태전동 칠곡중앙대로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:36,침산동 침산로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:48,국우동 314-10 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:27,연경동 동화천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:32,동천동 학정로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:37,동천동 팔거천동로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:37,침산동 성북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:16,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:45,침산동 침산로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:30,태전동 칠곡중앙대로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:37,침산동 성북로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:26,읍내동 구암로21길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 11:16,칠성동1가 칠성시장로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:38,동천동 동천로23길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 07:27,침산동 침산로22길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:38,동천동 동천로23길 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 14:48,국우동 295-1 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 15:39,동천동 동천로 부근,2024-12-04,2025-01-01
주정차 금지구역,2024-12-03 10:56,동천동 동암로12길 부근,2024-12-04,2025-01-01
